6afed8e8-e415-401a-998a-e49d0ed7531e,True,13,"2021, 12, 05, 14, 59, 38"
f283c7da-a6d3-406b-b755-df12036dc68c,False,13,"2021, 12, 05, 14, 59, 38"
3fc9b087-21e6-4364-92db-c0e1c57d1619,True,178,"2021, 12, 05, 14, 59, 38"
ba862ac9-1355-4f69-b1ac-0d0b0d9b201f,False,13,"2021, 12, 05, 14, 59, 38"
1cf826f7-80c6-4162-8459-ba0192b0ce1d,False,178,"2021, 12, 05, 14, 59, 38"
44655347-0bd8-4fa3-94cf-dc91946662b2,True,211,"2021, 12, 05, 14, 59, 38"
258d7f5f-338c-47f1-b22b-052626ad8f92,False,178,"2021, 12, 05, 14, 59, 38"
17a91107-e7a7-4a42-9b07-edc1eb5f5dca,False,211,"2021, 12, 05, 14, 59, 38"
529132d4-3e7b-4fab-9184-11ccc5badbad,True,74,"2021, 12, 05, 14, 59, 38"
685a1809-928f-40c5-b176-a6b369779606,False,211,"2021, 12, 05, 14, 59, 38"
f3289725-a406-410f-acb6-a90bf8236560,False,74,"2021, 12, 05, 14, 59, 38"
01b14e9d-6713-4b19-aa9d-1e7a7dc88dc6,True,57,"2021, 12, 05, 14, 59, 38"
95e991f7-fefd-44f7-91e8-1bdea92fdc2b,False,74,"2021, 12, 05, 14, 59, 38"
d5657a3b-f7f3-4ecf-bfab-d74f6799b179,False,57,"2021, 12, 05, 14, 59, 38"
759ae814-c316-4e1e-a02e-5ef00ba88296,True,216,"2021, 12, 05, 14, 59, 38"
80006a51-bf5a-455d-8964-81a54d087b96,False,57,"2021, 12, 05, 14, 59, 38"
144cc3eb-28b1-4101-bb58-9652daebea78,False,216,"2021, 12, 05, 14, 59, 38"
123a73b6-f50b-47ca-9988-c0a1d46dc62f,True,143,"2021, 12, 05, 14, 59, 38"
e6a63d66-979e-47ce-b4dd-d6b8e9fe56d8,False,216,"2021, 12, 05, 14, 59, 38"
888cdf18-c5aa-4e67-953b-0b1f49d4dcd1,False,143,"2021, 12, 05, 14, 59, 38"
dc535940-cc5c-41ef-9d73-3ffdb210e8fc,True,204,"2021, 12, 05, 14, 59, 38"
95ced8c7-7aac-4640-9034-45060074a547,False,143,"2021, 12, 05, 14, 59, 38"
033c128a-77a5-4707-8200-fdf2e176fac4,False,204,"2021, 12, 05, 14, 59, 38"
4d0e5e3d-7762-4b33-9e94-81f383bc317c,True,141,"2021, 12, 05, 14, 59, 38"
f1ba47fb-bebc-455b-82dc-d79b5803ae9e,False,204,"2021, 12, 05, 14, 59, 38"
d0d326fb-bccd-44c0-80d2-dbbdc04a1b4a,False,141,"2021, 12, 05, 14, 59, 38"
d4e0cfd7-3386-4286-8ef7-b7a81a925616,True,49,"2021, 12, 05, 14, 59, 38"
d474335c-819d-4c27-8f54-ad2239f1d940,False,141,"2021, 12, 05, 14, 59, 38"
8e7fd013-0e34-424c-a419-d0a7b061ed25,False,49,"2021, 12, 05, 14, 59, 38"
8069562f-c404-48a7-bf68-6368c43ff070,True,130,"2021, 12, 05, 14, 59, 38"
b2944ea7-56b8-4fcd-97d2-7a0139509dbe,False,49,"2021, 12, 05, 14, 59, 38"
40942a5c-f5a3-43f0-a7ce-66c6a7184bcb,False,130,"2021, 12, 05, 14, 59, 38"
cdec1866-d09e-47de-bea6-adf05021c39d,True,102,"2021, 12, 05, 14, 59, 38"
b6c883f7-e437-4ffb-8f50-5fd67562d63a,False,130,"2021, 12, 05, 14, 59, 38"
d5c7133f-2e29-4f6f-be1f-fcdcdc20ff09,False,102,"2021, 12, 05, 14, 59, 38"
f1a3a244-1449-40fc-88cd-3c467dcf4652,True,65,"2021, 12, 05, 14, 59, 38"
aaa8ee4e-9141-4037-a88b-daa3070577e8,False,102,"2021, 12, 05, 14, 59, 38"
579c4a97-b5df-438a-bceb-fbaf7ee5e38b,False,65,"2021, 12, 05, 14, 59, 38"
76e1918f-2910-4580-bf86-816557e4be2a,True,218,"2021, 12, 05, 14, 59, 38"
70cb31b5-c58f-4334-9ca5-3d4a04e3a89e,False,65,"2021, 12, 05, 14, 59, 38"
81c17f40-655b-4847-bf5e-a3303296511b,False,218,"2021, 12, 05, 14, 59, 38"
c614d3a7-c8e4-426a-a93d-ac48a8238de2,True,28,"2021, 12, 05, 14, 59, 38"
45ebb81b-560b-4b43-ab09-89940773f654,False,218,"2021, 12, 05, 14, 59, 38"
e25841b8-5bbf-4fec-8d43-f4b9aaedb2de,False,28,"2021, 12, 05, 14, 59, 38"
0b6f19f7-6a9b-46bf-a4eb-255bf5522540,True,126,"2021, 12, 05, 14, 59, 38"
9eb36056-5573-423a-9e5e-c42f4fbfba35,False,28,"2021, 12, 05, 14, 59, 38"
3003d21f-463e-4df7-bbc7-9417c467a5a2,False,126,"2021, 12, 05, 14, 59, 38"
3fafe33c-90fa-4c0d-be02-ffedb3462cf1,True,64,"2021, 12, 05, 14, 59, 38"
09ba9b74-37ca-4d4a-990a-fe4ff3f7d627,False,126,"2021, 12, 05, 14, 59, 38"
5d99d544-1f48-439e-b562-78d2ff0aa587,False,64,"2021, 12, 05, 14, 59, 38"
327a943d-16e0-4eca-83de-1f3172029c87,True,205,"2021, 12, 05, 14, 59, 38"
6fc7377e-6a79-4083-802e-994ce753c8ac,False,64,"2021, 12, 05, 14, 59, 38"
02416f08-17d3-4cf3-83ad-46627c708d15,False,205,"2021, 12, 05, 14, 59, 38"
eaade5d5-3cb2-46ce-a1da-b5b566055b3a,True,169,"2021, 12, 05, 14, 59, 38"
ea9b2aa5-3b02-47ee-975a-4777b9713c51,False,205,"2021, 12, 05, 14, 59, 38"
93112332-b5d5-4aee-a33e-2d4e0c745ab4,False,169,"2021, 12, 05, 14, 59, 38"
adf80f81-ffe8-4d11-a3e1-ec64b8c38c0a,True,26,"2021, 12, 05, 14, 59, 38"
