651e42e7-f2e1-4209-b39a-05f66e1921c1,True,70,"2021, 10, 31, 21, 55, 07"
ac5617c1-4f5f-49cd-9ea0-45098172f36f,False,70,"2021, 10, 31, 21, 55, 07"
e443267b-20c9-4f50-8273-93e31f8b519f,False,70,"2021, 10, 31, 21, 55, 09"
292a1d30-4d4e-4b7f-9819-4f1ef8d0923f,False,70,"2021, 10, 31, 21, 55, 09"
5f094a8e-c47b-4f48-a01f-c848077644ea,True,71,"2021, 10, 31, 21, 55, 09"
4b2ab01e-3d26-4c92-8779-c7d2aae52fdb,False,70,"2021, 10, 31, 21, 55, 11"
16b0eed6-fbd3-4985-a610-815f1155f23e,False,71,"2021, 10, 31, 21, 55, 11"
2e073870-284e-4d18-8372-16688c3e1978,False,71,"2021, 10, 31, 21, 55, 13"
2824f8d0-f50d-4eaa-9f52-316b8bbd9f6e,False,71,"2021, 10, 31, 21, 55, 13"
e13711a6-cfa9-4711-8e3c-9831e07f7c2d,True,72,"2021, 10, 31, 21, 55, 13"
bdc9293d-803f-4382-828f-0c12ab608447,False,71,"2021, 10, 31, 21, 55, 15"
c591f534-5637-48b3-8961-db4199c1ba9d,False,72,"2021, 10, 31, 21, 55, 15"
e3e19ae6-1035-4122-b880-0e0460eeb635,False,72,"2021, 10, 31, 21, 55, 17"
f918cbad-40d6-438f-9f59-253f22cdb692,False,72,"2021, 10, 31, 21, 55, 17"
20d5291b-d2db-4f79-8e7d-7727f9446ef3,True,73,"2021, 10, 31, 21, 55, 17"
d03a2663-4130-4066-b7e5-893a5e989847,False,72,"2021, 10, 31, 21, 55, 19"
086fcb2b-a1f1-4b09-a2db-9a29b93f6daf,False,73,"2021, 10, 31, 21, 55, 19"
c051a474-2d78-45ad-a010-efb7abc9a175,False,73,"2021, 10, 31, 21, 55, 21"
9117585d-b04a-4ce6-9856-d9c63cc1397d,False,73,"2021, 10, 31, 21, 55, 21"
a0457489-6cb2-4f59-8fec-2231a6b4de56,True,74,"2021, 10, 31, 21, 55, 21"
4bda7cbd-60c3-45ed-a95b-2726ba5b19c6,False,73,"2021, 10, 31, 21, 55, 23"
d8e2edda-1a73-4ba7-bcbb-ff4205ece01d,False,74,"2021, 10, 31, 21, 55, 23"
56d9d0a5-4967-416c-89e2-517994576c32,False,74,"2021, 10, 31, 21, 55, 25"
587dbb7b-9e45-4798-b8c1-142c43961da9,False,74,"2021, 10, 31, 21, 55, 25"
33060a2d-1eba-49ae-9ab1-2aed0ed63948,True,75,"2021, 10, 31, 21, 55, 25"
ec4c8f15-5b4f-40db-9523-5007c41e99ed,False,74,"2021, 10, 31, 21, 55, 27"
61c6e8d3-5f28-4ed0-ae32-5a69fbf718ea,False,75,"2021, 10, 31, 21, 55, 27"
3517d96d-0ded-4a83-91fd-4085de1e7405,False,75,"2021, 10, 31, 21, 55, 29"
e1834464-751b-49ea-b084-13f13d4d89f6,False,75,"2021, 10, 31, 21, 55, 29"
26c90dde-fa59-4314-aa3d-830fb18ef264,True,76,"2021, 10, 31, 21, 55, 29"
46473a55-652a-4488-898e-929b40123504,False,75,"2021, 10, 31, 21, 55, 31"
5f3660ae-0493-49ff-809e-0ea7c1f3fa2d,False,76,"2021, 10, 31, 21, 55, 31"
f3f9eed6-c82c-4ee7-97d8-eb27e62ff9a7,False,76,"2021, 10, 31, 21, 55, 34"
781fee3d-0269-4191-ab34-fd6f277f2648,False,76,"2021, 10, 31, 21, 55, 34"
748855d7-99f9-48f7-890e-d8f75ca77104,True,77,"2021, 10, 31, 21, 55, 34"
0a12f2be-f9a0-4722-95b6-b432435ae60c,False,76,"2021, 10, 31, 21, 55, 36"
7b0227b3-67fd-4635-8f0b-c76551d48ed1,False,77,"2021, 10, 31, 21, 55, 36"
1eedafed-852a-4b6f-acf4-1ec966fb6def,False,77,"2021, 10, 31, 21, 55, 38"
197b1561-d43b-4abe-a952-200ba992e126,False,77,"2021, 10, 31, 21, 55, 38"
7a39ea9d-0565-4df9-991b-dd34777fbb94,True,78,"2021, 10, 31, 21, 55, 38"
